accession,file_accession,file_type,file_format,file_size,output_category,output_type,target,investigated_as,nucleic_acid_term,assay,treatment_id,treatment,treatment_amount,treatment_amount_unit,treatment_duration,treatment_duration_unit,treatment_temperature,treatment_temperature_unit,treatment_notes,biosample_id,biosample_type,biosample_name,dataset_biosample_summary,dataset_description,replicate_libraries,replicate_antibody,antibody_target,antibody_characterization,antibody_caption,organism,dataset_type,assembly,status,controls,controlled_by,lab,run_type,read_length,paired_end,paired_with,platform,href,biological_replicates,biological_replicate_number,technical_replicate_number,replicate_list,technical_replicates,project,dataset,dbxrefs,superseded_by,file_status,submitted_by,library,derived_from,file_format_type,file_format_specifications,genome_annotation,external_accession,date_released,biosample_ontology,md5sum
ENCSR949BZP,ENCFF563GBN,bam,bam,1.8 Gb,alignment,unfiltered alignments,Control,control,DNA,ChIP-seq,NA,NA,NA,NA,NA,NA,NA,NA,NA,/biosamples/ENCBS611JSC/,cell line,A549,A549,Control ChIP-seq on human A549,ENCLB504NHD,NA,NA,NA,NA,Homo sapiens,experiments,GRCh38,released,NA,NA,ENCODE Processing Pipeline,NA,NA,NA,NA,NA,/files/ENCFF563GBN/@@download/ENCFF563GBN.bam,1,NA,NA,NA,1_1,ENCODE,/experiments/ENCSR949BZP/,NA,NA,released,J. Seth Strattan,NA,/files/ENCFF643CGH/; /files/ENCFF002ECM/,NA,NA,NA,NA,2014-07-07,/biosample-types/cell_line_EFO_0001086/,13317d25d677281921e317409f811493
ENCSR949BZP,ENCFF949XNJ,bam,bam,1.24 Gb,alignment,alignments,Control,control,DNA,ChIP-seq,NA,NA,NA,NA,NA,NA,NA,NA,NA,/biosamples/ENCBS848SUF/,cell line,A549,A549,Control ChIP-seq on human A549,ENCLB404QMH,NA,NA,NA,NA,Homo sapiens,experiments,GRCh38,released,NA,NA,ENCODE Processing Pipeline,NA,NA,NA,NA,NA,/files/ENCFF949XNJ/@@download/ENCFF949XNJ.bam,2,NA,NA,NA,2_1,ENCODE,/experiments/ENCSR949BZP/,NA,NA,released,J. Seth Strattan,NA,/files/ENCFF643CGH/; /files/ENCFF002ECL/,NA,NA,NA,NA,2014-07-07,/biosample-types/cell_line_EFO_0001086/,0466c8c4f9689fff43ba00a1bce2694a
ENCSR949BZP,ENCFF071MKT,bam,bam,1.79 Gb,alignment,unfiltered alignments,Control,control,DNA,ChIP-seq,NA,NA,NA,NA,NA,NA,NA,NA,NA,/biosamples/ENCBS611JSC/,cell line,A549,A549,Control ChIP-seq on human A549,ENCLB504NHD,NA,NA,NA,NA,Homo sapiens,experiments,hg19,released,NA,NA,ENCODE Processing Pipeline,NA,NA,NA,NA,NA,/files/ENCFF071MKT/@@download/ENCFF071MKT.bam,1,NA,NA,NA,1_1,ENCODE,/experiments/ENCSR949BZP/,NA,NA,released,Zachary Myers,NA,/files/ENCFF807MUK/; /files/ENCFF002ECM/,NA,NA,NA,NA,2014-07-07,/biosample-types/cell_line_EFO_0001086/,13dddc8205aaac90a1e9d1aaed16b00e
ENCSR949BZP,ENCFF363ZAJ,bam,bam,1.73 Gb,alignment,unfiltered alignments,Control,control,DNA,ChIP-seq,NA,NA,NA,NA,NA,NA,NA,NA,NA,/biosamples/ENCBS848SUF/,cell line,A549,A549,Control ChIP-seq on human A549,ENCLB404QMH,NA,NA,NA,NA,Homo sapiens,experiments,hg19,released,NA,NA,ENCODE Processing Pipeline,NA,NA,NA,NA,NA,/files/ENCFF363ZAJ/@@download/ENCFF363ZAJ.bam,2,NA,NA,NA,2_1,ENCODE,/experiments/ENCSR949BZP/,NA,NA,released,Zachary Myers,NA,/files/ENCFF807MUK/; /files/ENCFF002ECL/,NA,NA,NA,NA,2014-07-07,/biosample-types/cell_line_EFO_0001086/,e674c72bc6184e305b03b42a3cba5857
ENCSR949IDI,ENCFF622FCC,bam,bam,1.11 Gb,alignment,alignments,H3K4me1,histone; broad histone mark,DNA,ChIP-seq,/treatments/a2cdc8b5-3cfc-4109-8f5f-0ce53f6cce56/,dexamethasone,100,nM,4,hour,NA,NA,NA,/biosamples/ENCBS478XMC/,cell line,A549,A549 treated with 100 nM dexamethasone for 4 hours,H3K4me1 ChIP-seq on A549 cell line treated with 100 nM dexamethasone for 4 hours.,ENCLB533PLM,NA,NA,NA,NA,Homo sapiens,experiments,GRCh38,released,ENCSR872BBM,NA,"Tim Reddy, Duke",NA,NA,NA,NA,NA,/files/ENCFF622FCC/@@download/ENCFF622FCC.bam,3,NA,NA,NA,3_1,GGR,/experiments/ENCSR949IDI/,NA,NA,released,Ian McDowell,NA,/files/GRCh38_no_alt_analysis_set_GCA_000001405.15/; /files/ENCFF220FIN/; /files/ENCFF713FSS/,NA,NA,NA,NA,2016-07-21,/biosample-types/cell_line_EFO_0001086/,c6a48744c3e44d83e9704dee9feeddb0
ENCSR949IDI,ENCFF645BED,bam,bam,1.04 Gb,alignment,alignments,H3K4me1,histone; broad histone mark,DNA,ChIP-seq,/treatments/a2cdc8b5-3cfc-4109-8f5f-0ce53f6cce56/,dexamethasone,100,nM,4,hour,NA,NA,NA,/biosamples/ENCBS381CYW/,cell line,A549,A549 treated with 100 nM dexamethasone for 4 hours,H3K4me1 ChIP-seq on A549 cell line treated with 100 nM dexamethasone for 4 hours.,ENCLB101ZEW,NA,NA,NA,NA,Homo sapiens,experiments,GRCh38,released,ENCSR872BBM,NA,"Tim Reddy, Duke",NA,NA,NA,NA,NA,/files/ENCFF645BED/@@download/ENCFF645BED.bam,2,NA,NA,NA,2_1,GGR,/experiments/ENCSR949IDI/,NA,NA,released,Ian McDowell,NA,/files/GRCh38_no_alt_analysis_set_GCA_000001405.15/; /files/ENCFF220FIN/; /files/ENCFF955ABR/,NA,NA,NA,NA,2016-07-21,/biosample-types/cell_line_EFO_0001086/,e7670828072d9b8f3e00a47895e7cc0c
ENCSR949IDI,ENCFF071TYI,bam,bam,1.39 Gb,alignment,alignments,H3K4me1,histone; broad histone mark,DNA,ChIP-seq,/treatments/a2cdc8b5-3cfc-4109-8f5f-0ce53f6cce56/,dexamethasone,100,nM,4,hour,NA,NA,NA,/biosamples/ENCBS059RHT/,cell line,A549,A549 treated with 100 nM dexamethasone for 4 hours,H3K4me1 ChIP-seq on A549 cell line treated with 100 nM dexamethasone for 4 hours.,ENCLB448CLI,NA,NA,NA,NA,Homo sapiens,experiments,GRCh38,released,ENCSR872BBM,NA,"Tim Reddy, Duke",NA,NA,NA,NA,NA,/files/ENCFF071TYI/@@download/ENCFF071TYI.bam,1,NA,NA,NA,1_1,GGR,/experiments/ENCSR949IDI/,NA,NA,released,Ian McDowell,NA,/files/GRCh38_no_alt_analysis_set_GCA_000001405.15/; /files/ENCFF220FIN/; /files/ENCFF594JPY/,NA,NA,NA,NA,2016-07-21,/biosample-types/cell_line_EFO_0001086/,7f95696c4a6812850b76971133b154a1
ENCSR951SNW,ENCFF424ZCM,bam,bam,695.1 Mb,alignment,alignments,HES2,transcription factor,DNA,ChIP-seq,/treatments/0fe5a9e3-095c-492e-81f5-980593bc1d71/,dexamethasone,100,nM,12,hour,NA,NA,NA,/biosamples/ENCBS063ZVJ/,cell line,A549,A549 treated with 100 nM dexamethasone for 12 hours,HES2 ChIP-seq on A549 cell line treated with 100 nM dexamethasone for 12 hours.,ENCLB145SMP,NA,NA,NA,NA,Homo sapiens,experiments,GRCh38,released,ENCSR005CRY,NA,"Tim Reddy, Duke",NA,NA,NA,NA,NA,/files/ENCFF424ZCM/@@download/ENCFF424ZCM.bam,1,NA,NA,NA,1_1,GGR,/experiments/ENCSR951SNW/,NA,NA,released,Ian McDowell,NA,/files/GRCh38_no_alt_analysis_set_GCA_000001405.15/; /files/ENCFF220FIN/; /files/ENCFF096RKY/,NA,NA,NA,NA,2016-10-27,/biosample-types/cell_line_EFO_0001086/,83f00117129e10d565126a6505a1825d
ENCSR951SNW,ENCFF786JYF,bam,bam,672.5 Mb,alignment,alignments,HES2,transcription factor,DNA,ChIP-seq,/treatments/0fe5a9e3-095c-492e-81f5-980593bc1d71/,dexamethasone,100,nM,12,hour,NA,NA,NA,/biosamples/ENCBS161JYI/,cell line,A549,A549 treated with 100 nM dexamethasone for 12 hours,HES2 ChIP-seq on A549 cell line treated with 100 nM dexamethasone for 12 hours.,ENCLB736OCC,NA,NA,NA,NA,Homo sapiens,experiments,GRCh38,released,ENCSR005CRY,NA,"Tim Reddy, Duke",NA,NA,NA,NA,NA,/files/ENCFF786JYF/@@download/ENCFF786JYF.bam,2,NA,NA,NA,2_1,GGR,/experiments/ENCSR951SNW/,NA,NA,released,Ian McDowell,NA,/files/GRCh38_no_alt_analysis_set_GCA_000001405.15/; /files/ENCFF220FIN/; /files/ENCFF296DQB/,NA,NA,NA,NA,2016-10-27,/biosample-types/cell_line_EFO_0001086/,91f39b0ab1c188af2339c0bb8cb37685
ENCSR951SNW,ENCFF091ZVF,bam,bam,521.5 Mb,alignment,alignments,HES2,transcription factor,DNA,ChIP-seq,/treatments/0fe5a9e3-095c-492e-81f5-980593bc1d71/,dexamethasone,100,nM,12,hour,NA,NA,NA,/biosamples/ENCBS952TPH/,cell line,A549,A549 treated with 100 nM dexamethasone for 12 hours,HES2 ChIP-seq on A549 cell line treated with 100 nM dexamethasone for 12 hours.,ENCLB102UET,NA,NA,NA,NA,Homo sapiens,experiments,GRCh38,released,ENCSR005CRY,NA,"Tim Reddy, Duke",NA,NA,NA,NA,NA,/files/ENCFF091ZVF/@@download/ENCFF091ZVF.bam,3,NA,NA,NA,3_1,GGR,/experiments/ENCSR951SNW/,NA,NA,released,Ian McDowell,NA,/files/GRCh38_no_alt_analysis_set_GCA_000001405.15/; /files/ENCFF220FIN/; /files/ENCFF319WMV/,NA,NA,NA,NA,2016-10-27,/biosample-types/cell_line_EFO_0001086/,8c7b03eda373c03c83cdfdcedade09a9
ENCSR952GOL,ENCFF934SEH,bam,bam,395.2 Mb,alignment,alignments,NR3C1,transcription factor,DNA,ChIP-seq,/treatments/4c2bc6b0-26ce-41a4-8e42-e838877b2a72/,dexamethasone,100,nM,7,hour,NA,NA,NA,/biosamples/ENCBS380JKY/,cell line,A549,A549 treated with 100 nM dexamethasone for 7 hours,NR3C1 (GR) ChIP-seq on A549 cell line treated with 100 nM dexamethasone for 7 hours.,ENCLB414ZCM,NA,NA,NA,NA,Homo sapiens,experiments,GRCh38,released,ENCSR317VER,NA,"Tim Reddy, Duke",NA,NA,NA,NA,NA,/files/ENCFF934SEH/@@download/ENCFF934SEH.bam,3,NA,NA,NA,3_1,GGR,/experiments/ENCSR952GOL/,NA,NA,released,Ian McDowell,NA,/files/GRCh38_no_alt_analysis_set_GCA_000001405.15/; /files/ENCFF220FIN/; /files/ENCFF280LFF/,NA,NA,NA,NA,2016-07-21,/biosample-types/cell_line_EFO_0001086/,7eb62c07fddbbecfdb67d528ac8b0480
ENCSR952GOL,ENCFF461MWZ,bam,bam,650 Mb,alignment,alignments,NR3C1,transcription factor,DNA,ChIP-seq,/treatments/4c2bc6b0-26ce-41a4-8e42-e838877b2a72/,dexamethasone,100,nM,7,hour,NA,NA,NA,/biosamples/ENCBS349YRA/,cell line,A549,A549 treated with 100 nM dexamethasone for 7 hours,NR3C1 (GR) ChIP-seq on A549 cell line treated with 100 nM dexamethasone for 7 hours.,ENCLB949UJZ,NA,NA,NA,NA,Homo sapiens,experiments,GRCh38,released,ENCSR317VER,NA,"Tim Reddy, Duke",NA,NA,NA,NA,NA,/files/ENCFF461MWZ/@@download/ENCFF461MWZ.bam,1,NA,NA,NA,1_1,GGR,/experiments/ENCSR952GOL/,NA,NA,released,Ian McDowell,NA,/files/GRCh38_no_alt_analysis_set_GCA_000001405.15/; /files/ENCFF220FIN/; /files/ENCFF504ADZ/,NA,NA,NA,NA,2016-07-21,/biosample-types/cell_line_EFO_0001086/,7da7a32ffd8fd7b41ac891d2ece03a53
ENCSR952GOL,ENCFF526FQH,bam,bam,610.9 Mb,alignment,alignments,NR3C1,transcription factor,DNA,ChIP-seq,/treatments/4c2bc6b0-26ce-41a4-8e42-e838877b2a72/,dexamethasone,100,nM,7,hour,NA,NA,NA,/biosamples/ENCBS419HCP/,cell line,A549,A549 treated with 100 nM dexamethasone for 7 hours,NR3C1 (GR) ChIP-seq on A549 cell line treated with 100 nM dexamethasone for 7 hours.,ENCLB630YAC,NA,NA,NA,NA,Homo sapiens,experiments,GRCh38,released,ENCSR317VER,NA,"Tim Reddy, Duke",NA,NA,NA,NA,NA,/files/ENCFF526FQH/@@download/ENCFF526FQH.bam,2,NA,NA,NA,2_1,GGR,/experiments/ENCSR952GOL/,NA,NA,released,Ian McDowell,NA,/files/GRCh38_no_alt_analysis_set_GCA_000001405.15/; /files/ENCFF220FIN/; /files/ENCFF547YQW/,NA,NA,NA,NA,2016-07-21,/biosample-types/cell_line_EFO_0001086/,a1fc07ac5d3dfff2a1c912ae0b049deb
ENCSR954HUB,ENCFF579CQR,bam,bam,1021.2 Mb,alignment,alignments,H3K4me1,histone; broad histone mark,DNA,ChIP-seq,/treatments/7ca7ee90-da48-4287-b820-ad58c86cc130/,dexamethasone,100,nM,10,hour,NA,NA,NA,/biosamples/ENCBS106VMV/,cell line,A549,A549 treated with 100 nM dexamethasone for 10 hours,H3K4me1 ChIP-seq on A549 cell line treated with 100 nM dexamethasone for 10 hours.,ENCLB627FJH,NA,NA,NA,NA,Homo sapiens,experiments,GRCh38,released,ENCSR310TYO,NA,"Tim Reddy, Duke",NA,NA,NA,NA,NA,/files/ENCFF579CQR/@@download/ENCFF579CQR.bam,2,NA,NA,NA,2_1,GGR,/experiments/ENCSR954HUB/,NA,NA,released,Ian McDowell,NA,/files/GRCh38_no_alt_analysis_set_GCA_000001405.15/; /files/ENCFF220FIN/; /files/ENCFF192ZGO/,NA,NA,NA,NA,2016-07-21,/biosample-types/cell_line_EFO_0001086/,35b5a73e711021962b7c9e697599a635
ENCSR954HUB,ENCFF044QCC,bam,bam,889.9 Mb,alignment,alignments,H3K4me1,histone; broad histone mark,DNA,ChIP-seq,/treatments/7ca7ee90-da48-4287-b820-ad58c86cc130/,dexamethasone,100,nM,10,hour,NA,NA,NA,/biosamples/ENCBS798DNC/,cell line,A549,A549 treated with 100 nM dexamethasone for 10 hours,H3K4me1 ChIP-seq on A549 cell line treated with 100 nM dexamethasone for 10 hours.,ENCLB459WHS,NA,NA,NA,NA,Homo sapiens,experiments,GRCh38,released,ENCSR310TYO,NA,"Tim Reddy, Duke",NA,NA,NA,NA,NA,/files/ENCFF044QCC/@@download/ENCFF044QCC.bam,1,NA,NA,NA,1_1,GGR,/experiments/ENCSR954HUB/,NA,NA,released,Ian McDowell,NA,/files/GRCh38_no_alt_analysis_set_GCA_000001405.15/; /files/ENCFF220FIN/; /files/ENCFF659VLH/,NA,NA,NA,NA,2016-07-21,/biosample-types/cell_line_EFO_0001086/,0d5ee9befd3170694c5beb4c69afba19
ENCSR954HUB,ENCFF441AVY,bam,bam,1.29 Gb,alignment,alignments,H3K4me1,histone; broad histone mark,DNA,ChIP-seq,/treatments/7ca7ee90-da48-4287-b820-ad58c86cc130/,dexamethasone,100,nM,10,hour,NA,NA,NA,/biosamples/ENCBS261PDK/,cell line,A549,A549 treated with 100 nM dexamethasone for 10 hours,H3K4me1 ChIP-seq on A549 cell line treated with 100 nM dexamethasone for 10 hours.,ENCLB984XKB,NA,NA,NA,NA,Homo sapiens,experiments,GRCh38,released,ENCSR310TYO,NA,"Tim Reddy, Duke",NA,NA,NA,NA,NA,/files/ENCFF441AVY/@@download/ENCFF441AVY.bam,3,NA,NA,NA,3_1,GGR,/experiments/ENCSR954HUB/,NA,NA,released,Ian McDowell,NA,/files/GRCh38_no_alt_analysis_set_GCA_000001405.15/; /files/ENCFF220FIN/; /files/ENCFF584NSQ/,NA,NA,NA,NA,2016-07-21,/biosample-types/cell_line_EFO_0001086/,f0eddef117b28e8cf390bef5e6a048d0
ENCSR954SQX,ENCFF544EBT,bam,bam,1.16 Gb,alignment,alignments,H3K9me3,histone; broad histone mark,DNA,ChIP-seq,/treatments/796eabb9-70be-4412-bc63-cb4329a9239b/,dexamethasone,100,nM,1,hour,NA,NA,1 h with 100 nM Dexamethasone (Myers),/biosamples/ENCBS417IIV/,cell line,A549,A549 treated with 100 nM dexamethasone for 1 hour,H3K9me3 ChIP-seq on A549 cell line treated with 100 nM dexamethasone for 1 hours.,ENCLB987SIR,NA,NA,NA,NA,Homo sapiens,experiments,GRCh38,released,ENCSR548SPY,NA,"Tim Reddy, Duke",NA,NA,NA,NA,NA,/files/ENCFF544EBT/@@download/ENCFF544EBT.bam,3,NA,NA,NA,3_1,GGR,/experiments/ENCSR954SQX/,NA,NA,released,Ian McDowell,NA,/files/GRCh38_no_alt_analysis_set_GCA_000001405.15/; /files/ENCFF220FIN/; /files/ENCFF574GXP/,NA,NA,NA,NA,2016-07-21,/biosample-types/cell_line_EFO_0001086/,3ea23abb5eece25f0a64e62f94253646
ENCSR954SQX,ENCFF506RDX,bam,bam,1.32 Gb,alignment,alignments,H3K9me3,histone; broad histone mark,DNA,ChIP-seq,/treatments/796eabb9-70be-4412-bc63-cb4329a9239b/,dexamethasone,100,nM,1,hour,NA,NA,1 h with 100 nM Dexamethasone (Myers),/biosamples/ENCBS525GZL/,cell line,A549,A549 treated with 100 nM dexamethasone for 1 hour,H3K9me3 ChIP-seq on A549 cell line treated with 100 nM dexamethasone for 1 hours.,ENCLB572ZVF,NA,NA,NA,NA,Homo sapiens,experiments,GRCh38,released,ENCSR548SPY,NA,"Tim Reddy, Duke",NA,NA,NA,NA,NA,/files/ENCFF506RDX/@@download/ENCFF506RDX.bam,1,NA,NA,NA,1_1,GGR,/experiments/ENCSR954SQX/,NA,NA,released,Ian McDowell,NA,/files/GRCh38_no_alt_analysis_set_GCA_000001405.15/; /files/ENCFF220FIN/; /files/ENCFF365BLL/,NA,NA,NA,NA,2016-07-21,/biosample-types/cell_line_EFO_0001086/,0a3ad25222acdbad94689394c877f3ac
ENCSR954SQX,ENCFF255NPI,bam,bam,982.8 Mb,alignment,alignments,H3K9me3,histone; broad histone mark,DNA,ChIP-seq,/treatments/796eabb9-70be-4412-bc63-cb4329a9239b/,dexamethasone,100,nM,1,hour,NA,NA,1 h with 100 nM Dexamethasone (Myers),/biosamples/ENCBS953UYS/,cell line,A549,A549 treated with 100 nM dexamethasone for 1 hour,H3K9me3 ChIP-seq on A549 cell line treated with 100 nM dexamethasone for 1 hours.,ENCLB268WAJ,NA,NA,NA,NA,Homo sapiens,experiments,GRCh38,released,ENCSR548SPY,NA,"Tim Reddy, Duke",NA,NA,NA,NA,NA,/files/ENCFF255NPI/@@download/ENCFF255NPI.bam,2,NA,NA,NA,2_1,GGR,/experiments/ENCSR954SQX/,NA,NA,released,Ian McDowell,NA,/files/GRCh38_no_alt_analysis_set_GCA_000001405.15/; /files/ENCFF220FIN/; /files/ENCFF652EOQ/,NA,NA,NA,NA,2016-07-21,/biosample-types/cell_line_EFO_0001086/,a7cc907c778195fe0d180dc1a47102f0
ENCSR956LGB,ENCFF304BZX,bam,bam,741.9 Mb,alignment,alignments,RAD21,transcription factor,DNA,ChIP-seq,/treatments/796eabb9-70be-4412-bc63-cb4329a9239b/,dexamethasone,100,nM,1,hour,NA,NA,1 h with 100 nM Dexamethasone (Myers),/biosamples/ENCBS555SMT/,cell line,A549,A549 treated with 100 nM dexamethasone for 1 hour,RAD21 ChIP-seq on A549 cell line treated with 100 nM dexamethasone for 1 hours.,ENCLB462JPY,ENCAB695QDA,RAD21-human,NA,NA,Homo sapiens,experiments,GRCh38,released,ENCSR560DEL,NA,"Tim Reddy, Duke",NA,NA,NA,NA,NA,/files/ENCFF304BZX/@@download/ENCFF304BZX.bam,2,2,1,46984757-f462-460b-9982-0dffdc5c2a78,2_1,GGR,/experiments/ENCSR956LGB/,NA,NA,released,Alejandro Barrera,/libraries/ENCLB462JPY/,/files/GRCh38_no_alt_analysis_set_GCA_000001405.15/; /files/ENCFF419RSJ/; /files/ENCFF905PUS/,NA,NA,NA,NA,2018-03-15,/biosample-types/cell_line_EFO_0001086/,d2666409d4094fd01b0c56d0270c13e7
ENCSR956LGB,ENCFF049EKB,bam,bam,729 Mb,alignment,alignments,RAD21,transcription factor,DNA,ChIP-seq,/treatments/796eabb9-70be-4412-bc63-cb4329a9239b/,dexamethasone,100,nM,1,hour,NA,NA,1 h with 100 nM Dexamethasone (Myers),/biosamples/ENCBS915ELT/,cell line,A549,A549 treated with 100 nM dexamethasone for 1 hour,RAD21 ChIP-seq on A549 cell line treated with 100 nM dexamethasone for 1 hours.,ENCLB203LGT,ENCAB695QDA,RAD21-human,NA,NA,Homo sapiens,experiments,GRCh38,released,ENCSR560DEL,NA,"Tim Reddy, Duke",NA,NA,NA,NA,NA,/files/ENCFF049EKB/@@download/ENCFF049EKB.bam,3,3,1,e1a5c034-31f5-4fe6-a26f-0759a4c481fe,3_1,GGR,/experiments/ENCSR956LGB/,NA,NA,released,Alejandro Barrera,/libraries/ENCLB203LGT/,/files/GRCh38_no_alt_analysis_set_GCA_000001405.15/; /files/ENCFF419RSJ/; /files/ENCFF881GHE/,NA,NA,NA,NA,2018-03-15,/biosample-types/cell_line_EFO_0001086/,215ae62d3769ed5356d3865f92c2c139
ENCSR956LGB,ENCFF887BSM,bam,bam,996.7 Mb,alignment,alignments,RAD21,transcription factor,DNA,ChIP-seq,/treatments/796eabb9-70be-4412-bc63-cb4329a9239b/,dexamethasone,100,nM,1,hour,NA,NA,1 h with 100 nM Dexamethasone (Myers),/biosamples/ENCBS222WNL/,cell line,A549,A549 treated with 100 nM dexamethasone for 1 hour,RAD21 ChIP-seq on A549 cell line treated with 100 nM dexamethasone for 1 hours.,ENCLB670NYD,ENCAB695QDA,RAD21-human,NA,NA,Homo sapiens,experiments,GRCh38,released,ENCSR560DEL,NA,"Tim Reddy, Duke",NA,NA,NA,NA,NA,/files/ENCFF887BSM/@@download/ENCFF887BSM.bam,1,1,1,70f2dbbb-261a-4154-8cb9-3a85d0ecd374,1_1,GGR,/experiments/ENCSR956LGB/,NA,NA,released,Alejandro Barrera,/libraries/ENCLB670NYD/,/files/GRCh38_no_alt_analysis_set_GCA_000001405.15/; /files/ENCFF419RSJ/; /files/ENCFF160UWB/,NA,NA,NA,NA,2018-03-15,/biosample-types/cell_line_EFO_0001086/,f784c5c0fb25a67f895f42ddde80b8d3
ENCSR964GKZ,ENCFF037HYF,bam,bam,5.76 Gb,alignment,alignments,NA,NA,polyadenylated mRNA,polyA RNA-seq,/treatments/b65ae9a2-9b8e-49da-96c9-742a8c9ba4c8/,dexamethasone,100,nM,15,minute,NA,NA,NA,/biosamples/ENCBS645JZI/,cell line,A549,A549 treated with 100 nM dexamethasone for 15 minutes,mRNA-seq on A549 cell line treated with 100 nM dexamethasone for 15 mins.,ENCLB363UBQ,NA,NA,NA,NA,Homo sapiens,experiments,GRCh38,released,NA,NA,"Tim Reddy, Duke",NA,NA,NA,NA,NA,/files/ENCFF037HYF/@@download/ENCFF037HYF.bam,1,1,1,2d4f9ae6-38c9-4aaf-8b4d-5510c974a521,1_1,GGR,/experiments/ENCSR964GKZ/,NA,NA,released,Alejandro Barrera,/libraries/ENCLB363UBQ/,/files/GRCh38_no_alt_analysis_set_GCA_000001405.15/; /files/gencode.v22.annotation/; /files/ENCFF093ZMP/; /files/ENCFF382VXL/,NA,NA,V22,NA,2017-10-19,/biosample-types/cell_line_EFO_0001086/,15a5c0f3f32fe97b845c95dfe8c9d427
ENCSR964GKZ,ENCFF026XGK,bam,bam,5.46 Gb,alignment,alignments,NA,NA,polyadenylated mRNA,polyA RNA-seq,/treatments/b65ae9a2-9b8e-49da-96c9-742a8c9ba4c8/,dexamethasone,100,nM,15,minute,NA,NA,NA,/biosamples/ENCBS013HGJ/,cell line,A549,A549 treated with 100 nM dexamethasone for 15 minutes,mRNA-seq on A549 cell line treated with 100 nM dexamethasone for 15 mins.,ENCLB234SUZ,NA,NA,NA,NA,Homo sapiens,experiments,GRCh38,released,NA,NA,"Tim Reddy, Duke",NA,NA,NA,NA,NA,/files/ENCFF026XGK/@@download/ENCFF026XGK.bam,2,2,1,28d1e3e0-1b0d-4dca-802c-530a27ac51cb,2_1,GGR,/experiments/ENCSR964GKZ/,NA,NA,released,Alejandro Barrera,/libraries/ENCLB234SUZ/,/files/GRCh38_no_alt_analysis_set_GCA_000001405.15/; /files/gencode.v22.annotation/; /files/ENCFF710HPM/; /files/ENCFF834JYK/,NA,NA,V22,NA,2017-10-19,/biosample-types/cell_line_EFO_0001086/,bb1946350bed6a272d023082ecd563dd
ENCSR964GKZ,ENCFF289ELK,bam,bam,5.08 Gb,alignment,alignments,NA,NA,polyadenylated mRNA,polyA RNA-seq,/treatments/b65ae9a2-9b8e-49da-96c9-742a8c9ba4c8/,dexamethasone,100,nM,15,minute,NA,NA,NA,/biosamples/ENCBS326TJA/,cell line,A549,A549 treated with 100 nM dexamethasone for 15 minutes,mRNA-seq on A549 cell line treated with 100 nM dexamethasone for 15 mins.,ENCLB940JYF,NA,NA,NA,NA,Homo sapiens,experiments,GRCh38,released,NA,NA,"Tim Reddy, Duke",NA,NA,NA,NA,NA,/files/ENCFF289ELK/@@download/ENCFF289ELK.bam,3,3,1,83dbde81-c627-443a-a8ba-c9421bd3d626,3_1,GGR,/experiments/ENCSR964GKZ/,NA,NA,released,Alejandro Barrera,/libraries/ENCLB940JYF/,/files/GRCh38_no_alt_analysis_set_GCA_000001405.15/; /files/gencode.v22.annotation/; /files/ENCFF980UVI/; /files/ENCFF335RPI/,NA,NA,V22,NA,2017-10-19,/biosample-types/cell_line_EFO_0001086/,2ab9fce38d45e23a3646b6ca73e43305
ENCSR964KSS,ENCFF108OOG,bam,bam,567.8 Mb,alignment,alignments,HES2,transcription factor,DNA,ChIP-seq,/treatments/872e7cec-2464-41b2-9fc7-556da39a892c/,dexamethasone,100,nM,5,hour,NA,NA,NA,/biosamples/ENCBS089RUP/,cell line,A549,A549 treated with 100 nM dexamethasone for 5 hours,HES2 ChIP-seq on A549 cell line treated with 100 nM dexamethasone for 5 hours.,ENCLB605CCZ,NA,NA,NA,NA,Homo sapiens,experiments,GRCh38,released,ENCSR730UDX,NA,"Tim Reddy, Duke",NA,NA,NA,NA,NA,/files/ENCFF108OOG/@@download/ENCFF108OOG.bam,1,NA,NA,NA,1_1,GGR,/experiments/ENCSR964KSS/,NA,NA,released,Ian McDowell,NA,/files/GRCh38_no_alt_analysis_set_GCA_000001405.15/; /files/ENCFF220FIN/; /files/ENCFF733MTL/,NA,NA,NA,NA,2016-10-27,/biosample-types/cell_line_EFO_0001086/,20039512520dad9c2690353aa205ad24
ENCSR964KSS,ENCFF143FOX,bam,bam,514.2 Mb,alignment,alignments,HES2,transcription factor,DNA,ChIP-seq,/treatments/872e7cec-2464-41b2-9fc7-556da39a892c/,dexamethasone,100,nM,5,hour,NA,NA,NA,/biosamples/ENCBS737MBE/,cell line,A549,A549 treated with 100 nM dexamethasone for 5 hours,HES2 ChIP-seq on A549 cell line treated with 100 nM dexamethasone for 5 hours.,ENCLB194ZDW,NA,NA,NA,NA,Homo sapiens,experiments,GRCh38,released,ENCSR730UDX,NA,"Tim Reddy, Duke",NA,NA,NA,NA,NA,/files/ENCFF143FOX/@@download/ENCFF143FOX.bam,3,NA,NA,NA,3_1,GGR,/experiments/ENCSR964KSS/,NA,NA,released,Ian McDowell,NA,/files/GRCh38_no_alt_analysis_set_GCA_000001405.15/; /files/ENCFF220FIN/; /files/ENCFF437LHQ/,NA,NA,NA,NA,2016-10-27,/biosample-types/cell_line_EFO_0001086/,133328cf60241ecafde1747dbd5c465e
